location_id,location_name,date,session,wind_speed_kn,gust_kn,wind_direction_deg,month,year
LOC07,Dakhla,2023-05-08,morning,12.3,16.8,270,5,2023
LOC07,Dakhla,2023-05-09,afternoon,28.8,32.4,315,5,2023
LOC07,Dakhla,2023-05-09,morning,,7.2,315,5,2023
LOC07,Dakhla,2023-05-10,afternoon,18.7,22.3,315,5,2023
LOC07,Dakhla,2023-05-10,morning,9.1,11.6,225,5,2023
LOC07,Dakhla,2023-05-11,afternoon,20.6,27.5,45,5,2023
LOC07,Dakhla,2023-05-11,morning,,,225,5,2023
LOC07,Dakhla,2023-05-12,afternoon,24.9,28.1,270,5,2023
LOC07,Dakhla,2023-05-13,afternoon,15.9,17.7,315,5,2023
LOC07,Dakhla,2023-05-13,morning,6.4,7.4,45,5,2023
LOC07,Dakhla,2023-05-14,afternoon,26.0,35.0,225,5,2023
LOC07,Dakhla,2023-05-14,morning,13.8,15.9,180,5,2023
LOC07,Dakhla,2023-05-15,afternoon,26.2,30.6,135,5,2023
LOC07,Dakhla,2023-05-15,morning,5.7,6.5,315,5,2023
LOC07,Dakhla,2023-05-16,afternoon,26.4,,90,5,2023
LOC07,Dakhla,2023-05-16,morning,12.2,15.5,90,5,2023
LOC07,Dakhla,2023-05-17,afternoon,11.9,14.1,180,5,2023
LOC07,Dakhla,2023-05-17,morning,11.7,15.0,180,5,2023
LOC07,Dakhla,2023-05-18,afternoon,26.2,,0,5,2023
LOC07,Dakhla,2023-05-18,morning,9.0,,0,5,2023
LOC07,Dakhla,2023-05-19,afternoon,20.4,24.9,45,5,2023
LOC07,Dakhla,2023-05-19,morning,8.4,10.3,180,5,2023
LOC07,Dakhla,2023-05-20,afternoon,10.4,12.2,45,5,2023
LOC07,Dakhla,2023-05-20,morning,11.3,13.0,135,5,2023
LOC07,Dakhla,2023-05-21,afternoon,18.4,20.7,315,5,2023
LOC07,Dakhla,2023-05-21,morning,18.7,24.4,135,5,2023
LOC07,Dakhla,2023-05-22,afternoon,21.7,,180,5,2023
LOC07,Dakhla,2023-05-22,morning,14.0,17.3,135,5,2023
LOC07,Dakhla,2023-05-23,afternoon,23.6,29.4,135,5,2023
LOC07,Dakhla,2023-05-23,morning,17.0,22.6,180,5,2023
LOC07,Dakhla,2023-05-24,afternoon,17.0,23.8,0,5,2023
LOC07,Dakhla,2023-05-24,morning,11.1,12.7,135,5,2023
LOC07,Dakhla,2023-05-25,afternoon,14.6,16.9,135,5,2023
LOC07,Dakhla,2023-05-25,morning,13.0,19.4,225,5,2023
LOC07,Dakhla,2023-05-26,afternoon,17.6,21.4,315,5,2023
LOC07,Dakhla,2023-05-26,morning,14.6,18.4,135,5,2023
LOC07,Dakhla,2023-05-27,afternoon,22.6,26.6,90,5,2023
LOC07,Dakhla,2023-05-27,morning,13.0,21.1,0,5,2023
LOC07,Dakhla,2023-05-28,afternoon,22.4,28.8,225,5,2023
LOC07,Dakhla,2023-05-28,morning,13.0,16.3,90,5,2023
LOC07,Dakhla,2023-05-29,afternoon,17.0,25.8,315,5,2023
LOC07,Dakhla,2023-05-29,morning,,5.6,45,5,2023
LOC07,Dakhla,2023-05-30,afternoon,22.7,28.8,0,5,2023
LOC07,Dakhla,2023-05-30,morning,14.7,16.3,135,5,2023
LOC07,Dakhla,2023-05-31,afternoon,23.5,31.3,135,5,2023
LOC07,Dakhla,2023-05-31,morning,16.7,23.3,0,5,2023
LOC07,Dakhla,2023-06-01,afternoon,18.8,24.6,315,6,2023
LOC07,Dakhla,2023-06-01,morning,9.3,11.6,225,6,2023
LOC07,Dakhla,2023-06-02,afternoon,22.2,27.1,270,6,2023
LOC07,Dakhla,2023-06-02,morning,12.4,15.6,315,6,2023
LOC07,Dakhla,2023-06-04,afternoon,13.0,18.8,225,6,2023
LOC07,Dakhla,2023-06-04,morning,16.9,19.2,45,6,2023
LOC07,Dakhla,2023-06-05,afternoon,30.9,40.4,315,6,2023
LOC07,Dakhla,2023-06-05,morning,16.9,20.4,90,6,2023
LOC07,Dakhla,2023-06-06,afternoon,27.0,30.8,90,6,2023
LOC07,Dakhla,2023-06-06,morning,6.7,7.5,135,6,2023
LOC07,Dakhla,2023-06-07,afternoon,13.0,20.4,225,6,2023
LOC07,Dakhla,2023-06-08,afternoon,22.0,28.3,180,6,2023
LOC07,Dakhla,2023-06-08,morning,14.0,18.3,180,6,2023
LOC07,Dakhla,2023-06-09,afternoon,27.0,29.6,0,6,2023
LOC07,Dakhla,2023-06-09,morning,,12.8,270,6,2023
LOC07,Dakhla,2023-06-10,afternoon,16.0,21.1,0,6,2023
LOC07,Dakhla,2023-06-10,morning,5.2,,135,6,2023
LOC07,Dakhla,2023-06-11,afternoon,22.0,27.7,315,6,2023
LOC07,Dakhla,2023-06-11,morning,12.4,17.0,180,6,2023
LOC07,Dakhla,2023-06-12,afternoon,27.0,32.9,0,6,2023
LOC07,Dakhla,2023-06-13,afternoon,25.4,,315,6,2023
LOC07,Dakhla,2023-06-13,morning,14.1,17.1,315,6,2023
LOC07,Dakhla,2023-06-14,afternoon,24.4,32.0,90,6,2023
LOC07,Dakhla,2023-06-14,morning,11.5,15.4,225,6,2023
LOC07,Dakhla,2023-06-15,afternoon,30.2,,90,6,2023
LOC07,Dakhla,2023-06-15,morning,10.2,12.7,135,6,2023
LOC07,Dakhla,2023-06-16,afternoon,22.0,25.5,0,6,2023
LOC07,Dakhla,2023-06-16,morning,9.0,13.8,45,6,2023
LOC07,Dakhla,2023-06-17,afternoon,30.4,40.2,180,6,2023
LOC07,Dakhla,2023-06-17,morning,8.7,10.5,315,6,2023
LOC07,Dakhla,2023-06-18,afternoon,16.5,18.6,225,6,2023
LOC07,Dakhla,2023-06-18,morning,12.1,,225,6,2023
LOC07,Dakhla,2023-06-19,afternoon,22.6,25.7,90,6,2023
LOC07,Dakhla,2023-06-19,morning,17.5,,180,6,2023
LOC07,Dakhla,2023-06-20,afternoon,26.9,36.7,180,6,2023
LOC07,Dakhla,2023-06-20,morning,15.4,19.8,225,6,2023
LOC07,Dakhla,2023-06-21,afternoon,19.6,,315,6,2023
LOC07,Dakhla,2023-06-21,morning,13.4,16.9,225,6,2023
LOC07,Dakhla,2023-06-22,afternoon,22.0,25.6,315,6,2023
LOC07,Dakhla,2023-06-22,morning,15.9,19.4,0,6,2023
LOC07,Dakhla,2023-06-23,afternoon,13.4,16.3,225,6,2023
LOC07,Dakhla,2023-06-23,morning,14.8,17.9,135,6,2023
LOC07,Dakhla,2023-06-24,afternoon,19.4,27.0,135,6,2023
LOC07,Dakhla,2023-06-24,morning,13.8,17.5,180,6,2023
LOC07,Dakhla,2023-06-25,afternoon,24.5,28.6,180,6,2023
LOC07,Dakhla,2023-06-25,morning,18.6,23.9,270,6,2023
LOC07,Dakhla,2023-06-26,afternoon,22.0,31.8,45,6,2023
LOC07,Dakhla,2023-06-26,morning,13.0,16.4,0,6,2023
LOC07,Dakhla,2023-06-27,afternoon,22.0,28.9,270,6,2023
LOC07,Dakhla,2023-06-27,morning,12.1,15.0,225,6,2023
LOC07,Dakhla,2023-06-28,afternoon,28.6,34.1,180,6,2023
LOC07,Dakhla,2023-06-28,morning,5.0,10.3,180,6,2023
LOC07,Dakhla,2023-06-29,afternoon,23.5,32.0,90,6,2023
LOC07,Dakhla,2023-06-29,morning,20.0,25.3,225,6,2023
LOC07,Dakhla,2023-06-30,afternoon,19.7,26.9,270,6,2023
LOC07,Dakhla,2023-06-30,morning,18.4,22.8,90,6,2023
LOC07,Dakhla,2023-07-01,afternoon,22.0,27.1,0,7,2023
LOC07,Dakhla,2023-07-02,afternoon,20.4,26.0,180,7,2023
LOC07,Dakhla,2023-07-02,morning,13.7,16.4,225,7,2023
LOC07,Dakhla,2023-07-03,afternoon,23.2,29.5,0,7,2023
LOC07,Dakhla,2023-07-03,morning,13.0,19.6,0,7,2023
LOC07,Dakhla,2023-07-04,afternoon,24.1,28.7,180,7,2023
LOC07,Dakhla,2023-07-04,morning,5.0,10.6,90,7,2023
LOC07,Dakhla,2023-07-06,afternoon,17.1,,180,7,2023
LOC07,Dakhla,2023-07-06,morning,12.0,15.6,45,7,2023
LOC07,Dakhla,2023-07-07,afternoon,17.3,,45,7,2023
LOC07,Dakhla,2023-07-07,morning,14.0,,45,7,2023
LOC07,Dakhla,2023-07-08,afternoon,19.5,26.4,0,7,2023
LOC07,Dakhla,2023-07-08,morning,12.2,17.1,225,7,2023
LOC07,Dakhla,2023-07-09,afternoon,17.0,,90,7,2023
LOC07,Dakhla,2023-07-09,morning,8.2,10.3,270,7,2023
LOC07,Dakhla,2023-07-11,afternoon,15.7,,180,7,2023
LOC07,Dakhla,2023-07-11,morning,9.0,12.8,135,7,2023
LOC07,Dakhla,2023-07-12,afternoon,17.0,22.9,180,7,2023
LOC07,Dakhla,2023-07-12,morning,13.0,,315,7,2023
LOC07,Dakhla,2023-07-13,afternoon,23.8,,90,7,2023
LOC07,Dakhla,2023-07-13,morning,11.8,14.1,270,7,2023
LOC07,Dakhla,2023-07-14,afternoon,27.0,36.9,315,7,2023
LOC07,Dakhla,2023-07-14,morning,9.0,15.4,0,7,2023
LOC07,Dakhla,2023-07-15,afternoon,,10.3,0,7,2023
LOC07,Dakhla,2023-07-15,morning,13.9,19.2,135,7,2023
LOC07,Dakhla,2023-07-16,afternoon,22.0,26.1,135,7,2023
LOC07,Dakhla,2023-07-16,morning,20.6,28.2,135,7,2023
LOC07,Dakhla,2023-07-17,afternoon,27.0,35.5,180,7,2023
LOC07,Dakhla,2023-07-17,morning,9.0,14.4,180,7,2023
LOC07,Dakhla,2023-07-18,afternoon,23.6,,0,7,2023
LOC07,Dakhla,2023-07-18,morning,13.0,17.2,225,7,2023
LOC07,Dakhla,2023-07-19,afternoon,20.9,27.4,270,7,2023
LOC07,Dakhla,2023-07-19,morning,22.0,29.2,225,7,2023
LOC07,Dakhla,2023-07-20,afternoon,22.6,27.9,225,7,2023
LOC07,Dakhla,2023-07-20,morning,10.7,13.0,270,7,2023
LOC07,Dakhla,2023-07-21,afternoon,16.0,20.5,180,7,2023
LOC07,Dakhla,2023-07-21,morning,16.3,20.3,315,7,2023
LOC07,Dakhla,2023-07-22,afternoon,19.7,26.1,90,7,2023
LOC07,Dakhla,2023-07-22,morning,,4.7,225,7,2023
LOC07,Dakhla,2023-07-23,afternoon,17.0,28.4,135,7,2023
LOC07,Dakhla,2023-07-23,morning,5.4,6.5,90,7,2023
LOC07,Dakhla,2023-07-24,afternoon,17.0,22.7,90,7,2023
LOC07,Dakhla,2023-07-24,morning,13.0,19.5,315,7,2023
LOC07,Dakhla,2023-07-25,afternoon,22.4,30.7,45,7,2023
LOC07,Dakhla,2023-07-25,morning,,8.2,225,7,2023
LOC07,Dakhla,2023-07-26,afternoon,15.2,20.4,225,7,2023
LOC07,Dakhla,2023-07-26,morning,15.5,,315,7,2023
LOC07,Dakhla,2023-07-27,afternoon,25.3,32.3,90,7,2023
LOC07,Dakhla,2023-07-27,morning,,20.9,270,7,2023
LOC07,Dakhla,2023-07-28,afternoon,27.0,,45,7,2023
LOC07,Dakhla,2023-07-28,morning,15.8,21.0,225,7,2023
LOC07,Dakhla,2023-07-29,afternoon,20.6,26.8,90,7,2023
LOC07,Dakhla,2023-07-29,morning,20.8,27.5,90,7,2023
LOC07,Dakhla,2023-07-30,afternoon,20.3,27.6,135,7,2023
LOC07,Dakhla,2023-07-30,morning,9.0,14.9,90,7,2023
LOC07,Dakhla,2023-07-31,afternoon,28.1,37.4,135,7,2023
LOC07,Dakhla,2023-07-31,morning,12.0,16.8,135,7,2023
LOC07,Dakhla,2023-08-02,afternoon,26.1,30.9,225,8,2023
LOC07,Dakhla,2023-08-03,afternoon,25.5,,135,8,2023
LOC07,Dakhla,2023-08-04,afternoon,31.0,32.2,90,8,2023
LOC07,Dakhla,2023-08-04,morning,13.4,17.7,180,8,2023
LOC07,Dakhla,2023-08-05,afternoon,13.0,19.8,90,8,2023
LOC07,Dakhla,2023-08-06,morning,22.6,29.8,45,8,2023
LOC07,Dakhla,2023-08-07,afternoon,24.9,34.7,90,8,2023
LOC07,Dakhla,2023-08-07,morning,7.5,10.2,45,8,2023
LOC07,Dakhla,2023-08-08,afternoon,31.6,40.8,270,8,2023
LOC07,Dakhla,2023-08-08,morning,10.5,14.4,90,8,2023
LOC07,Dakhla,2023-08-09,afternoon,20.9,28.3,45,8,2023
LOC07,Dakhla,2023-08-09,morning,9.0,15.3,0,8,2023
LOC07,Dakhla,2023-08-10,afternoon,26.4,33.4,135,8,2023
LOC07,Dakhla,2023-08-10,morning,8.7,11.3,135,8,2023
LOC07,Dakhla,2023-08-11,afternoon,20.0,27.2,270,8,2023
LOC07,Dakhla,2023-08-12,afternoon,16.0,20.9,135,8,2023
LOC07,Dakhla,2023-08-13,afternoon,23.7,27.8,270,8,2023
LOC07,Dakhla,2023-08-13,morning,12.7,16.0,90,8,2023
LOC07,Dakhla,2023-08-14,afternoon,18.9,,180,8,2023
LOC07,Dakhla,2023-08-14,morning,17.0,24.8,180,8,2023
LOC07,Dakhla,2023-08-15,afternoon,18.4,22.2,315,8,2023
LOC07,Dakhla,2023-08-15,morning,6.9,8.4,315,8,2023
LOC07,Dakhla,2023-08-16,afternoon,27.3,35.8,90,8,2023
LOC07,Dakhla,2023-08-16,morning,6.7,7.8,135,8,2023
LOC07,Dakhla,2023-08-17,afternoon,23.3,29.6,180,8,2023
LOC07,Dakhla,2023-08-17,morning,17.0,23.1,225,8,2023
LOC07,Dakhla,2023-08-18,afternoon,22.5,29.3,225,8,2023
LOC07,Dakhla,2023-08-18,morning,16.9,21.1,270,8,2023
LOC07,Dakhla,2023-08-19,afternoon,20.6,27.1,315,8,2023
LOC07,Dakhla,2023-08-19,morning,11.6,14.9,90,8,2023
LOC07,Dakhla,2023-08-20,afternoon,15.8,19.2,90,8,2023
LOC07,Dakhla,2023-08-20,morning,10.8,11.9,90,8,2023
LOC07,Dakhla,2023-08-21,afternoon,21.8,27.8,45,8,2023
LOC07,Dakhla,2023-08-21,morning,13.1,15.8,45,8,2023
LOC07,Dakhla,2023-08-22,afternoon,22.4,26.6,0,8,2023
LOC07,Dakhla,2023-08-22,morning,13.0,20.3,45,8,2023
LOC07,Dakhla,2023-08-23,afternoon,18.5,20.5,0,8,2023
LOC07,Dakhla,2023-08-23,morning,11.3,,315,8,2023
LOC07,Dakhla,2023-08-24,afternoon,25.0,,45,8,2023
LOC07,Dakhla,2023-08-24,morning,12.3,16.0,180,8,2023
LOC07,Dakhla,2023-08-25,afternoon,22.3,26.3,270,8,2023
LOC07,Dakhla,2023-08-25,morning,,9.8,90,8,2023
LOC07,Dakhla,2023-08-26,afternoon,19.1,21.5,90,8,2023
LOC07,Dakhla,2023-08-26,morning,12.9,17.9,270,8,2023
LOC07,Dakhla,2023-08-27,afternoon,22.9,26.0,45,8,2023
LOC07,Dakhla,2023-08-27,morning,9.6,12.6,0,8,2023
LOC07,Dakhla,2023-08-28,afternoon,23.4,30.9,0,8,2023
LOC07,Dakhla,2023-08-28,morning,7.5,8.6,270,8,2023
LOC07,Dakhla,2023-08-29,afternoon,22.0,27.5,270,8,2023
LOC07,Dakhla,2023-08-29,morning,12.0,16.7,135,8,2023
LOC07,Dakhla,2023-08-30,afternoon,26.3,34.0,135,8,2023
LOC07,Dakhla,2023-08-30,morning,8.4,11.1,135,8,2023
LOC07,Dakhla,2023-08-31,afternoon,17.0,,270,8,2023
LOC07,Dakhla,2023-08-31,morning,21.4,29.9,270,8,2023
LOC07,Dakhla,2023-09-01,afternoon,19.1,22.9,270,9,2023
LOC07,Dakhla,2023-09-01,morning,14.1,,270,9,2023
LOC07,Dakhla,2023-09-02,afternoon,27.6,38.1,270,9,2023
LOC07,Dakhla,2023-09-02,morning,14.4,18.2,0,9,2023
LOC07,Dakhla,2023-09-03,afternoon,18.5,21.6,90,9,2023
LOC07,Dakhla,2023-09-03,morning,13.9,16.6,0,9,2023
LOC07,Dakhla,2023-09-04,afternoon,17.9,24.5,90,9,2023
LOC07,Dakhla,2023-09-04,morning,11.3,14.7,315,9,2023
LOC07,Dakhla,2023-09-05,morning,15.4,,0,9,2023
LOC07,Dakhla,2023-09-06,afternoon,17.0,27.8,135,9,2023
LOC07,Dakhla,2023-09-06,morning,,18.9,90,9,2023
LOC07,Dakhla,2023-09-07,afternoon,22.6,31.0,45,9,2023
LOC07,Dakhla,2023-09-08,afternoon,22.8,,135,9,2023
LOC07,Dakhla,2023-09-08,morning,9.0,12.1,90,9,2023
LOC07,Dakhla,2023-09-09,afternoon,18.9,23.7,315,9,2023
LOC07,Dakhla,2023-09-09,morning,18.1,22.5,0,9,2023
LOC07,Dakhla,2023-09-10,afternoon,31.0,35.9,135,9,2023
LOC07,Dakhla,2023-09-11,afternoon,16.2,19.2,0,9,2023
LOC07,Dakhla,2023-09-11,morning,8.7,10.9,90,9,2023
LOC07,Dakhla,2023-09-12,afternoon,17.0,22.4,135,9,2023
LOC07,Dakhla,2023-09-12,morning,13.2,14.6,45,9,2023
LOC07,Dakhla,2023-09-13,afternoon,22.0,27.9,90,9,2023
LOC07,Dakhla,2023-09-13,morning,12.0,16.0,315,9,2023
LOC07,Dakhla,2023-09-14,afternoon,22.1,30.4,225,9,2023
LOC07,Dakhla,2023-09-14,morning,19.5,21.8,45,9,2023
LOC07,Dakhla,2023-09-15,afternoon,13.0,22.3,180,9,2023
LOC07,Dakhla,2023-09-15,morning,8.7,12.0,225,9,2023
LOC07,Dakhla,2023-09-16,afternoon,19.6,26.4,90,9,2023
LOC07,Dakhla,2023-09-16,morning,16.4,20.5,0,9,2023
LOC07,Dakhla,2023-09-17,afternoon,25.8,30.2,135,9,2023
LOC07,Dakhla,2023-09-17,morning,9.0,16.8,225,9,2023
LOC07,Dakhla,2023-09-18,afternoon,22.0,26.8,0,9,2023
LOC07,Dakhla,2023-09-18,morning,5.0,,135,9,2023
LOC07,Dakhla,2023-09-19,afternoon,24.7,28.8,180,9,2023
LOC07,Dakhla,2023-09-19,morning,9.0,13.7,135,9,2023
LOC07,Dakhla,2023-09-20,afternoon,21.1,23.6,135,9,2023
LOC07,Dakhla,2023-09-20,morning,14.4,19.4,180,9,2023
LOC07,Dakhla,2023-09-21,afternoon,20.5,28.4,225,9,2023
LOC07,Dakhla,2023-09-21,morning,,14.9,45,9,2023
LOC07,Dakhla,2023-09-22,afternoon,23.0,27.6,225,9,2023
LOC07,Dakhla,2023-09-22,morning,,8.1,180,9,2023
LOC07,Dakhla,2023-09-23,afternoon,18.5,20.7,225,9,2023
LOC07,Dakhla,2023-09-23,morning,19.6,22.7,225,9,2023
LOC07,Dakhla,2023-09-24,afternoon,18.5,24.4,0,9,2023
LOC07,Dakhla,2023-09-24,morning,8.9,12.1,225,9,2023
LOC07,Dakhla,2023-09-25,afternoon,23.7,31.9,315,9,2023
LOC07,Dakhla,2023-09-25,morning,13.0,20.0,45,9,2023
LOC07,Dakhla,2023-09-26,afternoon,18.3,25.5,315,9,2023
LOC07,Dakhla,2023-09-26,morning,11.4,13.3,225,9,2023
LOC07,Dakhla,2023-09-27,afternoon,15.7,18.9,135,9,2023
LOC07,Dakhla,2023-09-27,morning,12.4,,180,9,2023
LOC07,Dakhla,2023-09-28,afternoon,25.5,32.9,45,9,2023
LOC07,Dakhla,2023-09-28,morning,9.0,17.6,225,9,2023
LOC07,Dakhla,2023-09-29,afternoon,15.9,19.7,315,9,2023
LOC07,Dakhla,2023-09-29,morning,7.0,9.5,90,9,2023
LOC07,Dakhla,2023-09-30,afternoon,19.6,26.7,225,9,2023
LOC07,Dakhla,2023-09-30,morning,18.3,22.0,0,9,2023
LOC07,Dakhla,2023-10-01,afternoon,21.4,25.4,180,10,2023
LOC07,Dakhla,2023-10-01,morning,16.5,19.9,45,10,2023
LOC07,Dakhla,2023-10-02,afternoon,23.7,26.3,180,10,2023
LOC07,Dakhla,2023-10-02,morning,,5.2,0,10,2023
LOC07,Dakhla,2023-10-03,morning,8.6,11.7,270,10,2023
LOC07,Dakhla,2023-10-04,afternoon,16.7,21.6,315,10,2023
LOC07,Dakhla,2023-10-04,morning,10.5,14.4,90,10,2023
LOC07,Dakhla,2023-10-05,afternoon,17.0,28.1,270,10,2023
LOC07,Dakhla,2023-10-05,morning,13.3,18.3,90,10,2023
LOC07,Dakhla,2023-10-06,afternoon,17.2,22.1,180,10,2023
LOC07,Dakhla,2023-10-06,morning,11.4,13.3,0,10,2023
LOC07,Dakhla,2023-10-07,afternoon,25.5,29.0,135,10,2023
LOC07,Dakhla,2023-10-07,morning,18.4,22.2,270,10,2023
LOC07,Dakhla,2023-10-08,afternoon,17.0,27.0,180,10,2023
LOC07,Dakhla,2023-10-09,morning,16.7,22.2,180,10,2023
LOC07,Dakhla,2023-10-10,afternoon,19.0,26.5,315,10,2023
LOC07,Dakhla,2023-10-10,morning,9.0,15.7,225,10,2023
LOC07,Dakhla,2023-10-11,afternoon,24.6,29.1,315,10,2023
LOC07,Dakhla,2023-10-12,afternoon,25.9,34.0,135,10,2023
LOC07,Dakhla,2023-10-12,morning,9.0,14.1,315,10,2023
LOC07,Dakhla,2023-10-13,afternoon,17.7,22.9,0,10,2023
LOC07,Dakhla,2023-10-13,morning,16.3,19.8,135,10,2023
LOC07,Dakhla,2023-10-14,afternoon,25.8,33.7,180,10,2023
LOC07,Dakhla,2023-10-14,morning,9.3,,270,10,2023
LOC07,Dakhla,2023-10-15,afternoon,21.4,25.3,135,10,2023
LOC07,Dakhla,2023-10-15,morning,,0.9,0,10,2023
LOC07,Dakhla,2023-10-16,afternoon,17.0,22.9,270,10,2023
LOC07,Dakhla,2023-10-16,morning,6.2,8.1,135,10,2023
LOC07,Dakhla,2023-10-17,afternoon,17.0,23.4,90,10,2023
LOC07,Dakhla,2023-10-17,morning,10.8,12.1,315,10,2023
LOC07,Dakhla,2023-10-18,afternoon,17.0,22.5,270,10,2023
LOC07,Dakhla,2023-10-18,morning,5.0,,180,10,2023
LOC07,Dakhla,2023-10-19,afternoon,29.5,38.7,135,10,2023
LOC07,Dakhla,2023-10-19,morning,21.2,27.0,135,10,2023
LOC07,Dakhla,2023-10-20,afternoon,28.3,36.6,270,10,2023
LOC07,Dakhla,2023-10-20,morning,7.4,9.5,135,10,2023
LOC07,Dakhla,2023-10-21,afternoon,22.6,25.0,0,10,2023
LOC07,Dakhla,2023-10-21,morning,10.4,14.1,225,10,2023
LOC07,Dakhla,2023-10-22,afternoon,19.4,24.5,0,10,2023
LOC07,Dakhla,2023-10-22,morning,9.0,15.9,135,10,2023
LOC07,Dakhla,2023-10-23,afternoon,22.5,27.5,135,10,2023
LOC07,Dakhla,2023-10-23,morning,13.0,19.7,315,10,2023
LOC07,Dakhla,2023-10-24,afternoon,16.8,,90,10,2023
LOC07,Dakhla,2023-10-24,morning,10.1,13.3,45,10,2023
LOC07,Dakhla,2023-10-25,afternoon,15.4,,0,10,2023
LOC07,Dakhla,2023-10-25,morning,8.4,11.6,45,10,2023
LOC07,Dakhla,2023-10-26,afternoon,13.0,24.0,270,10,2023
LOC07,Dakhla,2023-10-26,morning,9.0,16.7,45,10,2023
LOC07,Dakhla,2023-10-27,afternoon,27.5,,90,10,2023
LOC07,Dakhla,2023-10-27,morning,10.9,14.5,135,10,2023
LOC07,Dakhla,2023-10-28,afternoon,21.9,,225,10,2023
LOC07,Dakhla,2023-10-28,morning,16.7,20.7,90,10,2023
LOC07,Dakhla,2023-10-29,afternoon,31.0,37.2,270,10,2023
LOC07,Dakhla,2023-10-29,morning,11.7,14.5,270,10,2023
LOC07,Dakhla,2023-10-30,afternoon,20.7,26.8,0,10,2023
LOC07,Dakhla,2023-10-30,morning,13.0,17.9,315,10,2023
LOC07,Dakhla,2023-10-31,afternoon,,27.3,270,10,2023
LOC07,Dakhla,2023-10-31,morning,6.2,,90,10,2023
LOC07,Dakhla,2023-11-01,afternoon,20.6,25.7,135,11,2023
LOC07,Dakhla,2023-11-02,afternoon,20.5,22.9,90,11,2023
LOC07,Dakhla,2023-11-03,afternoon,12.0,,315,11,2023
LOC07,Dakhla,2023-11-03,morning,11.3,13.2,180,11,2023
LOC07,Dakhla,2023-11-04,afternoon,27.4,38.2,180,11,2023
LOC07,Dakhla,2023-11-04,morning,9.0,,90,11,2023
LOC07,Dakhla,2023-11-05,afternoon,22.2,25.7,225,11,2023
LOC07,Dakhla,2023-11-05,morning,9.5,12.0,225,11,2023
LOC07,Dakhla,2023-11-06,afternoon,,30.9,315,11,2023
LOC07,Dakhla,2023-11-06,morning,8.9,11.9,135,11,2023
LOC07,Dakhla,2023-11-07,afternoon,18.2,24.5,0,11,2023
LOC07,Dakhla,2023-11-08,afternoon,25.7,33.0,45,11,2023
LOC07,Dakhla,2023-11-08,morning,17.3,21.9,225,11,2023
LOC07,Dakhla,2023-11-09,afternoon,24.0,32.8,225,11,2023
LOC07,Dakhla,2023-11-10,afternoon,26.7,30.2,180,11,2023
LOC07,Dakhla,2023-11-10,morning,13.0,18.6,45,11,2023
LOC07,Dakhla,2023-11-11,afternoon,,25.0,180,11,2023
LOC07,Dakhla,2023-11-11,morning,9.0,13.6,180,11,2023
LOC07,Dakhla,2023-11-12,afternoon,25.4,28.0,270,11,2023
LOC07,Dakhla,2023-11-12,morning,5.2,5.9,90,11,2023
LOC07,Dakhla,2023-11-13,afternoon,20.6,23.5,45,11,2023
LOC07,Dakhla,2023-11-13,morning,9.7,11.1,315,11,2023
LOC07,Dakhla,2023-11-14,afternoon,23.1,26.9,270,11,2023
LOC07,Dakhla,2023-11-14,morning,22.0,28.5,225,11,2023
LOC07,Dakhla,2023-11-15,afternoon,13.2,14.9,45,11,2023
LOC07,Dakhla,2023-11-15,morning,10.5,13.2,90,11,2023
LOC07,Dakhla,2023-11-16,afternoon,16.6,23.2,45,11,2023
LOC07,Dakhla,2023-11-16,morning,17.6,21.9,270,11,2023
LOC07,Dakhla,2023-11-17,afternoon,20.6,27.0,225,11,2023
LOC07,Dakhla,2023-11-17,morning,8.0,9.2,180,11,2023
LOC07,Dakhla,2023-11-18,afternoon,25.1,33.4,180,11,2023
LOC07,Dakhla,2023-11-18,morning,17.7,22.7,225,11,2023
LOC07,Dakhla,2023-11-19,afternoon,23.2,,315,11,2023
LOC07,Dakhla,2023-11-19,morning,11.4,12.7,180,11,2023
LOC07,Dakhla,2023-11-20,afternoon,22.6,27.3,90,11,2023
LOC07,Dakhla,2023-11-20,morning,5.0,11.2,135,11,2023
LOC07,Dakhla,2023-11-21,afternoon,25.9,30.9,0,11,2023
LOC07,Dakhla,2023-11-21,morning,12.3,14.1,135,11,2023
LOC07,Dakhla,2023-11-22,afternoon,22.0,,90,11,2023
LOC07,Dakhla,2023-11-22,morning,15.9,21.0,45,11,2023
LOC07,Dakhla,2023-11-23,afternoon,25.1,34.6,0,11,2023
LOC07,Dakhla,2023-11-23,morning,10.6,13.2,0,11,2023
LOC07,Dakhla,2023-11-24,afternoon,17.7,24.4,180,11,2023
LOC07,Dakhla,2023-11-24,morning,11.6,,135,11,2023
LOC07,Dakhla,2023-11-25,afternoon,22.3,25.1,135,11,2023
LOC07,Dakhla,2023-11-25,morning,10.3,12.7,135,11,2023
LOC07,Dakhla,2023-11-26,afternoon,21.3,,135,11,2023
LOC07,Dakhla,2023-11-26,morning,13.0,19.0,225,11,2023
LOC07,Dakhla,2023-11-27,afternoon,22.2,30.3,315,11,2023
LOC07,Dakhla,2023-11-27,morning,5.0,9.4,0,11,2023
LOC07,Dakhla,2023-11-28,afternoon,22.7,27.2,90,11,2023
LOC07,Dakhla,2023-11-28,morning,9.0,16.7,180,11,2023
LOC07,Dakhla,2023-11-29,afternoon,26.1,36.1,135,11,2023
